symbol,ex_low,ex_high,ema_mean,ema_var,count,updated_ms
NEOUSDT,binance,bybit,8.888177611765733e-05,3.1335234408575157e-07,25,1761939689697
NFPUSDT,bybit,binance,0.000301127924437,5.137185313299065e-07,16,1761879181912
OGUSDT,gate,binance,0.0008571880357973,6.264756273459959e-07,19,1761881103651
OGUSDT,gate,bybit,0.0009064836844454,6.799840171008505e-07,16,1761878193298
OPUSDT,bybit,gate,0.0002364596998971,2.167110775221588e-07,37,1761877198531
OPUSDT,binance,gate,0.0001033392246683,3.988560952108245e-07,20,1761881103708
PAXGUSDT,binance,gate,0.000164700589608,1.5584216921975e-07,38,1761877198575
POLYXUSDT,binance,gate,0.0006857749366135,7.281984944256677e-07,28,1761880152820
REZUSDT,gate,bybit,0.0011749665425127,7.590224305392571e-07,12,1761881104050
ROSEUSDT,gate,bybit,0.0006912465587178,7.891317609050471e-07,7,1761854006130
RPLUSDT,bybit,binance,0.00046651523106484773,4.234836935727609e-07,24,1761938703547
RVNUSDT,bybit,binance,0.0003119552859698441,5.984963438574646e-07,12,1761963024408
SAFEUSDT,gate,bybit,0.0003900916764898,1e-06,1,1761672156790
SOLVUSDT,bybit,binance,0.0003421455056425078,1.7665953624490264e-07,50,1761963024537
STGUSDT,binance,bybit,0.0001344868946144695,2.3939399545403847e-07,36,1761958353763
THEUSDT,gate,bybit,0.0004058275546127,8.655333953424927e-07,4,1761704672630
XVSUSDT,gate,bybit,0.0003332776293521,9.503054520326226e-07,2,1761675479366
AIOZUSDT,gate,bybit,0.0008502262971706,8.944282476157334e-07,21,1761863557949
AUDIOUSDT,gate,bybit,0.0036738982573046,3.247954794266539e-06,44,1761881101675
BTRUSDT,binance,bybit,0.0006367552872011011,1.0851089194908633e-06,47,1761962088273
CVCUSDT,binance,bybit,0.0003567735693559,7.746462460932945e-07,9,1761870471924
CVXUSDT,gate,bybit,0.0004574401449613,8.258959517827069e-07,5,1761871423389
EPTUSDT,bybit,gate,0.0005138661127928,7.776478522831074e-07,17,1761880150902
ETHFIUSDT,binance,gate,0.0003242776190861,5.368222717351621e-07,14,1761880150941
GTCUSDT,bybit,binance,0.000432840443988,8.69345890938711e-07,5,1761706812856
HYPERUSDT,bybit,binance,0.000362656212851265,6.564649653887245e-07,10,1761938702670
MNTUSDT,bybit,gate,0.0008508996919421,6.825528841222315e-07,19,1761878193082
MORPHOUSDT,bybit,gate,0.0003522700203186,4.17442841366055e-07,33,1761881103469
NILUSDT,bybit,binance,0.0002720755420895,9.051386787617365e-07,5,1761867490002
NTRNUSDT,bybit,gate,0.0007510277796683,6.936605365736395e-07,38,1761880152443
ORDERUSDT,gate,binance,0.0007298480151153,7.208308014436031e-07,32,1761881103724
SAFEUSDT,binance,bybit,0.0002161056778814,4.84302270013448e-07,18,1761875235300
SAHARAUSDT,gate,bybit,0.0012344013958576,9.860627691762749e-07,2,1761676583879
SLPUSDT,bybit,binance,0.00014467433828750702,1.9275476287238485e-07,51,1761963024515
SSVUSDT,gate,bybit,0.000351314081947,7.763364330019541e-07,6,1761699303335
SUSHIUSDT,bybit,binance,0.00016188195861260401,3.3732905487359646e-07,28,1761956511716
TNSRUSDT,binance,bybit,0.0005635524741635,1e-06,1,1761673266812
TUSDT,gate,bybit,0.0007748827866126,9.502307396340132e-07,2,1761854006803
VFYUSDT,binance,bybit,9.665415827141308e-05,6.883686086171029e-07,9,1761862603638
VFYUSDT,binance,gate,0.0003631324007559,7.205977680819271e-07,8,1761877199729
VVVUSDT,bybit,gate,0.0005652840047589,4.656669748980806e-07,41,1761877199770
ACEUSDT,bybit,binance,0.000232366784984895,6.329815444715216e-07,13,1761959284482
API3USDT,bybit,binance,0.000125863652449,8.294004538693937e-07,5,1761881101552
AVAAIUSDT,gate,bybit,0.001210582225374,5.498180865387139e-07,22,1761881101686
BIGTIMEUSDT,binance,bybit,0.00014662787192475227,2.1061479368829175e-07,41,1761961145777
HEIUSDT,bybit,binance,0.0001252390960433,9.501991215029112e-07,2,1761684064373
HOMEUSDT,gate,bybit,0.0008084706268044,5.726176488526901e-07,27,1761880151537
HUSDT,binance,bybit,0.000871732662229347,2.3371868735026895e-06,15,1761960215451
ICPUSDT,binance,bybit,0.0002056797708892,2.3763544140407538e-07,33,1761875234027
IPUSDT,gate,bybit,0.0003765737513141,4.5095225543319173e-07,25,1761881103006
NEARUSDT,binance,bybit,6.032990796868115e-05,2.662033098746127e-07,28,1761956511008
PHAUSDT,bybit,binance,0.00011917066757478133,2.5234985415468765e-07,35,1761963024151
SAHARAUSDT,binance,gate,0.0002291607822784,5.79420890330276e-07,15,1761880153379
UNIUSDT,binance,bybit,2.774727042576402e-05,4.41730164014723e-07,17,1761876215914
AIXBTUSDT,bybit,binance,0.00023312389334698545,1.5186514960157725e-07,48,1761962087875
ANKRUSDT,binance,bybit,0.0004594761269986,6.859468333885003e-07,12,1761879179608
BANKUSDT,bybit,binance,0.0008539877636353735,8.27844262603809e-07,91,1761961145709
EPICUSDT,bybit,binance,0.00011317043559593233,6.29633683143798e-07,11,1761955589152
FLUXUSDT,gate,binance,0.0006814736792452,5.056585373357044e-07,17,1761878192249
IOSTUSDT,bybit,binance,0.0006654582466171,4.397369150070983e-07,25,1761881102971
KNCUSDT,gate,bybit,0.0005451170429383,5.897646733981407e-07,16,1761878192802
LTCUSDT,bybit,binance,9.615969904507959e-05,6.43474809910926e-08,57,1761963023772
MEWUSDT,gate,binance,0.0004848132878854,6.197183831049748e-07,16,1761879181755
MEWUSDT,gate,bybit,0.0006260361668019,5.87775307327651e-07,14,1761872364398
NTRNUSDT,bybit,binance,0.0002394018513592,6.286781665648113e-07,14,1761879181959
ONEUSDT,binance,bybit,0.00017091525388401779,3.5258088408640565e-07,30,1761962089549
PIPPINUSDT,binance,gate,0.0005496566407827,4.843377499039962e-06,8,1761879182167
SUIUSDT,binance,bybit,0.0001194847605588866,2.703543218980386e-07,28,1761955590623
SWARMSUSDT,bybit,binance,0.0008096786949232792,8.480583135522008e-07,40,1761948135930
WOOUSDT,binance,bybit,0.0004641731464764,8.163955368164546e-07,10,1761867491415
XNYUSDT,bybit,binance,0.000664680151653739,8.009240219759388e-07,19,1761949060900
XRPUSDT,gate,bybit,0.0001523718086587,2.437748978992703e-07,29,1761881104963
ANKRUSDT,binance,gate,0.000559586534197,7.585868979322377e-07,26,1761871422598
AUSDT,gate,binance,0.0003272746580887,5.620213764171906e-07,13,1761876212503
BARDUSDT,binance,gate,0.0003063975570101,3.375617366848411e-07,24,1761881101807
BRUSDT,bybit,gate,0.0005681994788032,4.018326398788622e-07,30,1761875232933
BTRUSDT,binance,gate,0.0009693274835115,7.787008437518302e-07,16,1761879180134
COTIUSDT,binance,gate,0.0006546830352573,4.4286667590149113e-07,36,1761879180357
DBRUSDT,bybit,gate,0.0006858740952902,5.417151172865686e-07,31,1761881102268
ENAUSDT,bybit,binance,0.00024618376424338464,3.601068874831169e-07,23,1761935323729
HUMAUSDT,gate,bybit,0.0005734915399578,7.215321556816677e-07,12,1761876213880
IDUSDT,binance,bybit,0.0004258536261826,5.243844865476946e-07,17,1761870472685
JELLYJELLYUSDT,binance,bybit,0.0003277664285671764,3.6523744014727117e-07,24,1761958352782
KAITOUSDT,gate,binance,0.0002521382642945,4.2406744852387926e-07,20,1761880151874
MUSDT,binance,gate,0.0004405339164232,1.0247064970181835e-06,4,1761869470677
ORDERUSDT,bybit,gate,0.0015563736770786,1.3756653697711088e-06,9,1761872364706
POLYXUSDT,bybit,gate,0.0008070401715871,1.188904206328154e-06,13,1761879182210
VINEUSDT,bybit,gate,0.0003463034478749,4.98055994733114e-07,19,1761875236233
BANANAS31USDT,bybit,gate,0.000107151343601,7.077226282929146e-07,10,1761869468792
CARVUSDT,gate,bybit,0.0006691892521538,5.273833085689933e-07,14,1761881102018
COOKIEUSDT,bybit,binance,0.000445422145668,4.16842534598369e-07,24,1761880150521
HEIUSDT,bybit,gate,0.0005360388054853,7.823832167423417e-07,8,1761871423946
HFTUSDT,binance,bybit,0.0001984737316829,5.136899968214513e-07,17,1761881102787
HOMEUSDT,binance,bybit,0.0004643411820434,5.365310487555186e-07,21,1761860641598
POLUSDT,binance,gate,0.0004582644188092,3.013863413493192e-07,31,1761880152807
SIGNUSDT,gate,binance,0.0003388603865711,7.838044949280221e-07,7,1761854917537
SUIUSDT,binance,gate,3.906516238531381e-05,6.679582013234812e-07,9,1761870474662
TRXUSDT,binance,gate,0.000110196753533,3.050733284804939e-07,25,1761881104644
XPINUSDT,binance,gate,0.0002847016891528,1.2025440426759075e-06,7,1761848208372
ADAUSDT,gate,bybit,0.0001524398447023,7.738035853329197e-07,6,1761880149546
API3USDT,gate,binance,0.0001943063411974,7.109686633915671e-07,8,1761881101550
AVAXUSDT,binance,bybit,9.478843064991655e-05,1.6750691408227527e-07,37,1761961145650
BMTUSDT,binance,bybit,0.00034824198844345003,5.301167666851686e-07,14,1761931722355
OLUSDT,binance,bybit,0.0011805149998334074,1.171460183009932e-06,9,1761930315304
OXTUSDT,bybit,binance,0.0002698159325711,9.67589192511629e-07,2,1761681944026
PLUMEUSDT,binance,bybit,7.247304253146459e-05,6.716308580572575e-07,10,1761879182183
RENDERUSDT,binance,bybit,0.00022658065026375174,2.44765117536984e-07,38,1761936045351
ROSEUSDT,binance,bybit,1.9502381428983607e-05,6.342722718241697e-07,10,1761854006133
USTCUSDT,bybit,gate,0.0006099376199139,6.652465507927097e-07,12,1761878194492
VELODROMEUSDT,binance,bybit,0.001847842823118481,3.8079775412218256e-06,34,1761963024909
AEROUSDT,bybit,gate,0.0008259943042027,6.069485078282083e-07,19,1761870470745
AUSDT,gate,bybit,0.0003959774358361,8.316597291039494e-07,5,1761847233105
DOGUSDT,bybit,gate,0.0005552555412559,7.695577410588669e-07,12,1761861621275
DRIFTUSDT,gate,bybit,0.0005034785496303,5.636269360425334e-07,13,1761876213312
HIVEUSDT,bybit,gate,0.0001926527254175,5.7860104947794e-07,17,1761859683854
KAITOUSDT,bybit,binance,4.279134299534266e-05,5.48236540952313e-07,13,1761955589644
KMNOUSDT,binance,bybit,0.0003431209700949373,2.96229361391021e-07,66,1761960215632
LPTUSDT,gate,bybit,0.0003140030303687,6.69015973946625e-07,11,1761869470384
LUMIAUSDT,binance,gate,0.0012429124882972,1.5482132438273531e-06,26,1761879181625
MBOXUSDT,bybit,gate,4.082094331458247e-05,8.773532798660692e-07,4,1761854916597
OGNUSDT,binance,bybit,0.0002277598674752531,7.514441950919187e-07,13,1761937737821
PEOPLEUSDT,binance,gate,0.0005123171877347,5.401802950584601e-07,23,1761878193469
TRBUSDT,bybit,gate,0.0003278383229961,4.486652461379334e-07,19,1761881104613
ALPINEUSDT,bybit,binance,4.6591247779070314e-05,9.048712137741749e-07,3,1761931722055
CUSDT,gate,binance,0.0007226027360238,8.872308412106972e-07,19,1761880150615
FUNUSDT,gate,binance,0.0005957709373764,7.370920061922567e-07,8,1761880151120
KERNELUSDT,bybit,binance,0.0024918401520937546,3.331695697525266e-06,11,1761946299170
OBOLUSDT,binance,gate,0.0005130561221439,9.22702650361906e-07,3,1761848206552
PROVEUSDT,gate,binance,0.0002332198199972,7.081808000903656e-07,8,1761870473961
SKYAIUSDT,binance,gate,0.0010937219632254,8.915866584672101e-07,31,1761878193993
SKYAIUSDT,bybit,gate,0.0006739696549152,6.82968874947999e-07,24,1761875235488
SUSDT,binance,bybit,0.00016817675203635712,2.9638790035060724e-07,40,1761958353812
DRIFTUSDT,binance,bybit,9.116304835630524e-06,1.3832776319652113e-07,51,1761963023106
FORMUSDT,bybit,binance,0.000181370873709315,3.897998319997148e-07,21,1761930314539
IMXUSDT,binance,bybit,0.00022036212847505662,2.40157045237234e-07,34,1761955589555
RSS3USDT,bybit,gate,0.0083147328956579,9.561316107285876e-06,24,1761706814098
SIRENUSDT,binance,gate,0.0007264489809436,8.982200356700915e-07,5,1761706814205
SUSDT,gate,bybit,0.0008464282734026,3.37616797033356e-07,31,1761881104445
AGTUSDT,gate,binance,0.0010404525932822,8.535471627227472e-07,21,1761881101405
ALCHUSDT,binance,gate,0.0008736322391874,9.620350442270897e-07,2,1761688437421
AWEUSDT,bybit,binance,0.0004350927973765,6.851495009995238e-07,10,1761870471175
BANANAS31USDT,bybit,binance,0.0003791283818424,7.821554385138687e-07,6,1761878191273
COTIUSDT,binance,bybit,0.0001274388786589,5.003969254662499e-07,16,1761874249188
CTSIUSDT,gate,bybit,0.0011766862972539,9.855991013265866e-07,3,1761851134571
MAGICUSDT,gate,bybit,0.0002384485154715,5.19370007200556e-07,16,1761875234411
ONEUSDT,gate,bybit,0.0010185252982823,6.99528031740751e-07,15,1761868489611
RADUSDT,gate,bybit,0.000367407574794,8.01785602319983e-07,8,1761873297832
SFPUSDT,bybit,binance,4.562443948315383e-05,9.584142730956063e-07,2,1761876215342
SFPUSDT,bybit,gate,0.0005787443093434,8.047262357210167e-07,8,1761878193953
SIGNUSDT,bybit,binance,0.0006050585409504975,7.895944332866344e-07,8,1761957429742
SOPHUSDT,bybit,binance,0.0004809189339673,7.933766338506112e-07,6,1761850161897
TAKEUSDT,binance,gate,0.0003548588735005,9.438376733180434e-07,11,1761862603378
WLFIUSDT,gate,bybit,0.0007355692328023,5.403733731272875e-07,13,1761871426034
WOOUSDT,gate,bybit,0.0007560936986864,5.478757436379468e-07,17,1761880154860
XPINUSDT,binance,bybit,0.0001485470714409,1e-06,1,1761683012142
GUNUSDT,bybit,binance,0.0001566558117129,8.712137841441111e-07,4,1761875233842
ICXUSDT,binance,bybit,0.000335488834469,5.918316144224918e-07,15,1761706813026
IDUSDT,gate,bybit,0.0003508668883472,7.063649494755364e-07,13,1761878192593
LAUSDT,gate,binance,0.0006476471518513,6.804815405580152e-07,10,1761876214182
LSKUSDT,binance,bybit,0.0007376639281049723,8.467545660023461e-07,14,1761957429018
NEWTUSDT,gate,bybit,0.0008513073967516,5.704125050434184e-07,16,1761879181907
NMRUSDT,bybit,binance,0.00025758249843571996,4.176069881396233e-07,19,1761932437133
NOMUSDT,bybit,binance,0.00022685352917922242,2.3273641929399107e-07,37,1761963023995
NOMUSDT,gate,binance,0.0004918683546749,6.076485056404843e-07,12,1761880152424
PLAYUSDT,binance,gate,0.0001464739942071,9.742340299582831e-07,5,1761881103831
SANDUSDT,binance,gate,0.0004415454408875,4.933706796082695e-07,23,1761880153392
SCRTUSDT,binance,bybit,0.0,9.5e-07,2,1761686235812
SCRTUSDT,binance,gate,0.0007379314643605,1.1616168324534782e-06,22,1761872365168
SYSUSDT,bybit,gate,0.0006893018312606,9.317783796424852e-07,4,1761704672580
TRUMPUSDT,gate,binance,7.85983549027863e-05,6.766369342239867e-07,9,1761705739666
VICUSDT,bybit,binance,0.00019320888114532727,5.805437423579469e-07,36,1761963024935
WAXPUSDT,bybit,binance,0.0003971225135657,8.586049444164743e-07,7,1761860643644
EPTUSDT,binance,gate,0.0011047346271328,1.0001664901736898e-06,7,1761879180693
ESPORTSUSDT,bybit,gate,0.0004051978298472,8.122384636833154e-07,9,1761844346265
HIFIUSDT,binance,gate,0.000879380942138,9.500719374744633e-07,2,1761692781430
HIFIUSDT,binance,bybit,0.0021656671358835,8.898185982397208e-07,6,1761706812919
ONTUSDT,bybit,gate,0.0006984381543496,5.364228640780394e-07,27,1761862602462
PTBUSDT,bybit,gate,0.0004784635449242,5.745382954644712e-07,16,1761871425048
SKYUSDT,gate,bybit,0.0003452429133313,8.603230373872686e-07,4,1761854917589
XCNUSDT,bybit,gate,0.0005564552472968,4.809054686369805e-07,29,1761873298871
B2USDT,gate,binance,0.0011184644709338,6.698050869039054e-07,25,1761879179818
BROCCOLIUSDT,bybit,gate,0.0012404799758098,9.77314136829963e-07,5,1761860640699
CETUSUSDT,bybit,binance,0.0003766286591698469,6.538202206749345e-07,11,1761953729606
FLOCKUSDT,gate,bybit,0.0002921390464327,6.303856475601694e-07,13,1761875233629
ICNTUSDT,bybit,binance,0.0003755831565642379,7.909043815579242e-07,7,1761961146601
IDOLUSDT,binance,gate,0.001399464835062,1.0440086924732886e-06,4,1761877197786
KERNELUSDT,gate,binance,0.0007925457777898,7.135649417879933e-07,11,1761868489078
MBOXUSDT,bybit,binance,0.000168793260951,6.794268299717083e-07,9,1761879181692
MIRAUSDT,gate,binance,0.0008648603524531,6.328896705616483e-07,13,1761881103431
QUICKUSDT,gate,bybit,0.0015250906965179,9.997768804537197e-07,30,1761881103970
DMCUSDT,binance,gate,0.0003438331126682,5.805432019820858e-07,19,1761879180538
ETHUSDT,binance,bybit,9.40557785742327e-05,2.369851901079574e-07,30,1761940680468
NAORISUSDT,bybit,gate,8.376581395322338e-05,1.004347313582976e-06,3,1761849173776
SPKUSDT,gate,binance,0.0007601253072167,9.311564890491274e-07,3,1761858709119
A8USDT,gate,bybit,0.0014703517221774,8.571677249292925e-07,8,1761881101323
AKEUSDT,binance,gate,0.0005421731756481,7.428710238596756e-07,9,1761873295099
SSVUSDT,binance,bybit,0.0003487664859335,7.86453600519844e-07,6,1761869471576
VELODROMEUSDT,gate,bybit,0.0008649696596248,8.34785463906201e-07,6,1761881104748
ATHUSDT,gate,binance,0.000338467107399,9.054966280404004e-07,3,1761862600415
AEVOUSDT,gate,bybit,0.0010132172157217,8.741266768580542e-07,12,1761869468308
FLOCKUSDT,gate,binance,0.0004614862475982,3.198563755998427e-07,32,1761881102586
HFTUSDT,gate,binance,0.0001447966593673,9.101941035738264e-07,4,1761880151441
HIGHUSDT,bybit,binance,0.0004526335726339,8.504852758938988e-07,8,1761861621778
MEMEUSDT,gate,bybit,0.0011043583250837,6.491308284739691e-07,14,1761879181703
0GUSDT,gate,binance,0.0002370069098447,1.5406197438486085e-06,2,1761849171551
SKLUSDT,gate,bybit,0.0005286809533661,1e-06,1,1761691707592
B2USDT,gate,bybit,0.0006697673532264,9.449565143145848e-07,10,1761873295447
HMSTRUSDT,binance,bybit,1.1695186566526138e-05,9.051056092571324e-07,3,1761702536660
IDEXUSDT,gate,bybit,0.0038022859497387,1e-06,1,1761692781550
NMRUSDT,gate,bybit,0.000158741403174,8.518495795010727e-07,5,1761876214586
SIRENUSDT,bybit,gate,0.0002529507179033,8.243296517762748e-07,5,1761860643019
MYXUSDT,binance,bybit,-3.3201139013802967e-06,4.172032286788774e-07,21,1761960215907
VANAUSDT,bybit,binance,0.00012063847836279324,9.039936633052785e-07,3,1761958354053
FLUXUSDT,bybit,binance,4.8967873219132345e-05,1e-06,1,1761697148328
MANTAUSDT,gate,binance,0.0008530392261806,8.915837369001785e-07,5,1761872364317
MOCAUSDT,binance,bybit,0.0033148960170061,1.4835647240341515e-06,2,1761868489380
NMRUSDT,gate,binance,0.0001789008157318,9.107046415395784e-07,3,1761876214583
PAXGUSDT,bybit,binance,3.695532380869812e-05,3.9828341077036966e-07,19,1761963024113
STOUSDT,bybit,binance,8.414529651901182e-05,8.637410043594045e-07,4,1761874251728
CAMPUSDT,gate,bybit,0.0019413095238942,9.062671891907516e-07,17,1761869469059
OPENUSDT,bybit,binance,0.0001361039689367,9.500457419085748e-07,2,1761700365508
SWELLUSDT,binance,gate,0.0009965532297112,2.649456779045156e-06,21,1761876215645
VANRYUSDT,binance,bybit,0.0,9.5e-07,2,1761703607146
LSKUSDT,gate,bybit,0.0013880143845836,1.3096631105968354e-06,7,1761879181611
QUSDT,binance,bybit,0.0003504538157824112,8.001076446399229e-07,7,1761944467672
MANTAUSDT,gate,bybit,0.0009086779362181,1e-06,1,1761702537258
KDAUSDT,binance,gate,0.0001494702118464,1e-06,1,1761703605434
ZRCUSDT,bybit,binance,0.00017484606606816598,6.519832941828344e-07,19,1761963025159
ARIAUSDT,binance,gate,0.000466936836419,9.170811931569594e-07,14,1761880149866
ARIAUSDT,bybit,gate,0.0003903111415346,1.0978063528156778e-06,12,1761876212393
PAXGUSDT,bybit,gate,0.0001039129049957,4.942079259435905e-07,15,1761872364738
42USDT,binance,gate,0.0017402991061681,1.5862778444934277e-06,7,1761881101295
4USDT,gate,binance,0.0010069345190034,9.47536724746303e-07,28,1761880149436
4USDT,gate,bybit,0.0007922690575988,1.05195017309709e-06,11,1761881101310
4USDT,binance,bybit,0.0003901868892523462,7.053554352687258e-07,16,1761959284450
AKTUSDT,gate,binance,0.0019869747071289,1.0733884119587424e-06,40,1761881101476
APRUSDT,bybit,gate,0.00069418321386,8.17481327847978e-07,23,1761881101557
